feed_id	sid	ctime
639030832519168	510183856.0	2019-11-26 18:15:56.591
642968330485760	1685417874.0	2019-11-29 13:01:14.119
642804488635904	116015627.0	2019-11-29 10:14:34.802
637144880994304	1205940734.0	2019-11-25 10:17:20.128
641491083526656	2007101206.0	2019-11-28 11:58:35.245
641794751235072	773380934.0	2019-11-28 17:07:25.578
638671305792512	255408449.0	2019-11-26 12:10:06.315
642830865221120	56613048.0	2019-11-29 10:41:28.349
642923477009920	1957931655.0	2019-11-29 12:15:36.458
640374160343552	168629795.0	2019-11-27 17:02:30.626
637413399058432	1928947024.0	2019-11-25 14:50:32.053
640461583122944	74860312.0	2019-11-27 18:31:15.372
637098901412864	1021525226.0	2019-11-25 09:30:33.160
643042000618496	548886656.0	2019-11-29 14:16:10.634
640337103847936	1186147863.0	2019-11-27 16:24:47.534
643193065717760	1791887598.0	2019-11-29 16:49:51.560
643581283927552	2019915704.0	2019-11-29 23:25:14.267
637689657892352	886908794.0	2019-11-25 19:31:33.682
643277248136704	978950868.0	2019-11-29 18:15:29.665
642962870191104	297113791.0	2019-11-29 12:55:41.111
640115707757568	2034636336.0	2019-11-27 12:39:30.698
640230674711040	2006454606.0	2019-11-27 14:36:21.096
638978882263040	29148810.0	2019-11-26 17:23:00.117
641568961298944	291159591.0	2019-11-28 13:17:54.592
641883237696512	386483817.0	2019-11-28 18:37:26.695
641817408634880	2011501029.0	2019-11-28 17:30:35.134
640820572406272	95810742.0	2019-11-28 00:36:26.069
642715272218112	1248471065.0	2019-11-29 08:43:48.182
638779103190528	784210294.0	2019-11-26 13:59:45.086
637636035239424	1416389183.0	2019-11-25 18:37:06.405
637176848686080	1789083677.0	2019-11-25 10:49:51.717
640534764078080	545121442.0	2019-11-27 19:45:42.421
640593029400064	1630927556.0	2019-11-27 20:44:59.859
638557117028352	1222792583.0	2019-11-26 10:13:55.641
640680933377536	153741210.0	2019-11-27 22:14:24.180
639027018521088	1695686013.0	2019-11-26 18:11:54.988
642598884704256	38390570.0	2019-11-29 06:45:25.343
637196709779968	107417638.0	2019-11-25 11:10:10.414
641858012725248	629792704.0	2019-11-28 18:11:44.982
640582904545280	1497944394.0	2019-11-27 20:34:40.726
643258175816704	1601665907.0	2019-11-29 17:56:06.102
637807944931328	1728296248.0	2019-11-25 21:31:49.982
642027462017536	1791343906.0	2019-11-28 21:04:09.186
639893086772736	1205483628.0	2019-11-27 08:52:56.427
642598785074688	386931257.0	2019-11-29 06:45:19.666
639305600622080	157304137.0	2019-11-26 22:55:18.823
640625562190336	2019797135.0	2019-11-27 21:18:01.339
638799446318080	606786002.0	2019-11-26 14:20:28.004
637388003138560	10597346.0	2019-11-25 14:24:44.362
643064904925184	2041361662.0	2019-11-29 14:40:39.061
640171155750912	474035292.0	2019-11-27 13:36:18.261
638417284814848	532177247.0	2019-11-26 07:51:44.961
637718851508736	1472974825.0	2019-11-25 20:01:13.506
641339665417216	366691624.0	2019-11-28 09:24:31.638
641470775198720	336846959.0	2019-11-28 11:37:51.404
638779948112384	2019797135.0	2019-11-26 14:00:34.006
637461769706496	43732632.0	2019-11-25 15:39:40.373
642994590319104	1611630617.0	2019-11-29 13:28:49.867
639130515004928	104464686.0	2019-11-26 19:57:29.174
638642022799360	1576477093.0	2019-11-26 11:40:20.822
637123232587264	53908826.0	2019-11-25 09:55:17.937
638383916456960	507403778.0	2019-11-26 07:17:45.728
638871693253120	120570291.0	2019-11-26 15:34:04.459
640011889952256	7512700.0	2019-11-27 10:53:48.681
639064310193664	1883570029.0	2019-11-26 18:50:05.720
641473342359040	922788445.0	2019-11-28 11:40:28.248
641449015345664	230604428.0	2019-11-28 11:15:43.415
638949073639424	2032200991.0	2019-11-26 16:52:40.813
641550598227456	1184680910.0	2019-11-28 12:59:03.544
642079974868480	95407335.0	2019-11-28 21:57:42.194
638993481160704	1229925406.0	2019-11-26 17:37:52.697
643159378854912	438155569.0	2019-11-29 16:15:37.220
641967552397312	259119742.0	2019-11-28 20:03:19.229
642859840472576	2040538091.0	2019-11-29 11:10:54.070
642684575678976	2037563490.0	2019-11-29 08:12:38.540
638736677214720	173997424.0	2019-11-26 13:16:34.319
641436277867008	604241115.0	2019-11-28 11:02:49.221
640712602305024	508074263.0	2019-11-27 22:46:41.139
637252833253376	1647529756.0	2019-11-25 12:07:06.984
643110252348416	104124686.0	2019-11-29 15:25:39.119
639962906531840	230698683.0	2019-11-27 10:04:00.092
639099237260288	852433623.0	2019-11-26 19:25:22.952
638608209779200	89276414.0	2019-11-26 11:05:55.166
638687932307968	869821112.0	2019-11-26 12:27:07.901
643447211803136	555746000.0	2019-11-29 21:08:31.068
639259963644416	858252517.0	2019-11-26 22:09:00.497
643020736611328	792059055.0	2019-11-29 13:54:37.266
641413540200448	1805251730.0	2019-11-28 10:39:36.961
642664738767360	1275702906.0	2019-11-29 07:52:27.626
640029585932800	930467462.0	2019-11-27 11:11:50.803
643601908844032	2022009928.0	2019-11-29 23:45:51.202
640679602553344	742949429.0	2019-11-27 22:13:00.661
626235061787136	28214944.0	2019-11-26 13:24:41.496
640467510265344	2026404523.0	2019-11-27 18:37:19.021
638220661381120	2019797135.0	2019-11-26 04:31:37.831
639630166170112	189634311.0	2019-11-27 04:27:44.887
639296353720320	1929200481.0	2019-11-26 22:46:09.212
641962018407424	948200642.0	2019-11-28 19:57:42.012
640788569703424	1074254361.0	2019-11-28 00:03:52.386
637396065901056	427223201.0	2019-11-25 14:33:31.951
640330035905024	1294472410.0	2019-11-27 16:26:07.980
642818763424768	667530473.0	2019-11-29 10:29:07.846
640470052307456	2026404523.0	2019-11-27 18:39:53.305
637025152392192	1268696585.0	2019-11-25 08:15:35.662
637690625694208	1440959329.0	2019-11-25 19:32:29.117
641968392716800	167789008.0	2019-11-28 20:04:04.038
640135747158016	1188410817.0	2019-11-27 12:59:56.332
638527223699968	1428278005.0	2019-11-26 09:43:35.241
639534356536320	826718857.0	2019-11-27 02:48:06.991
641846755788288	1717863929.0	2019-11-28 18:00:33.115
640104833728512	1929900810.0	2019-11-27 12:28:21.601
638810903059456	144085846.0	2019-11-26 14:32:09.461
637175141095424	425954555.0	2019-11-25 10:48:09.633
640490299982848	469516305.0	2019-11-27 19:00:26.729
640061630316544	856063454.0	2019-11-27 11:44:27.354
641954592489472	428862362.0	2019-11-28 19:50:00.209
643015110247424	1622102958.0	2019-11-29 13:48:58.673
641564175892480	809873082.0	2019-11-28 13:13:02.954
642653954851840	70958220.0	2019-11-29 07:41:30.929
640281549537280	1670693006.0	2019-11-27 15:28:06.065
641882339083264	53085516.0	2019-11-28 18:36:50.772
637113932586496	2006454606.0	2019-11-25 09:45:59.050
637814029131264	546337123.0	2019-11-25 21:38:00.451
642654124180992	1812080084.0	2019-11-29 07:41:54.933
642622802444800	103758131.0	2019-11-29 07:09:48.194
642534616516096	1838625346.0	2019-11-29 05:40:06.557
641389333496832	10883113.0	2019-11-28 10:15:10.678
638726592929280	1577829017.0	2019-11-26 13:06:20.142
642885734973952	1735689453.0	2019-11-29 11:37:24.300
639013450536960	243481757.0	2019-11-26 17:58:06.489
639980548217856	542362302.0	2019-11-27 10:22:06.143
643023710453760	2026653575.0	2019-11-29 13:57:36.735
638746694212096	406622281.0	2019-11-26 13:26:47.374
637496298772480	420722514.0	2019-11-25 16:14:47.809
636728208594944	155809043.0	2019-11-25 03:13:29.255
640565619343872	603874139.0	2019-11-27 20:17:04.534
635899966921728	883275671.0	2019-11-25 19:16:16.125
639860498636288	2011088751.0	2019-11-27 08:19:51.424
637242827677184	1756876140.0	2019-11-25 11:56:58.463
643115508450304	156293568.0	2019-11-29 15:30:58.158
639901114392064	1997840676.0	2019-11-27 09:01:12.553
642108888924160	1468269143.0	2019-11-28 22:26:57.643
638077210024448	1621228045.0	2019-11-26 02:05:43.876
643240177369600	53528649.0	2019-11-29 17:37:45.392
641966469808128	1289200107.0	2019-11-28 20:02:15.809
642011307049472	283324990.0	2019-11-28 20:47:50.021
638708117559808	1535220581.0	2019-11-26 12:47:34.488
636855280146944	884315559.0	2019-11-25 05:22:42.701
638909750303232	1663972370.0	2019-11-26 16:12:49.441
638949623404544	172735197.0	2019-11-26 16:53:15.324
639302811950592	1372146992.0	2019-11-26 22:52:29.765
639099476663808	346355059.0	2019-11-26 19:25:44.487
643166940775936	1268520056.0	2019-11-29 16:23:18.120
640591265662464	46532385.0	2019-11-27 20:43:09.824
641769316860416	1031788302.0	2019-11-28 16:41:36.455
642175218664448	325408814.0	2019-11-28 23:34:27.385
638729105283072	1893943794.0	2019-11-26 13:08:54.272
642853748490752	222664034.0	2019-11-29 11:04:40.656
643393723548672	1472592902.0	2019-11-29 20:14:00.452
643002814513664	1873927537.0	2019-11-29 13:36:21.306
637789881458176	826868455.0	2019-11-25 21:14:06.833
640450044510208	1743449049.0	2019-11-27 18:19:34.007
637147947703808	70429508.0	2019-11-25 10:20:28.295
640055856858624	1633549891.0	2019-11-27 11:38:31.739
643465745219584	451713099.0	2019-11-29 21:27:30.595
642947275719680	32999925.0	2019-11-29 12:39:52.597
637538911492608	139757170.0	2019-11-25 16:58:12.924
643414354215424	23981254.0	2019-11-29 20:35:03.661
640199175913472	106554230.0	2019-11-27 14:04:17.732
643594394206720	604676099.0	2019-11-29 23:38:43.817
642795810292224	1416116143.0	2019-11-29 10:06:09.248
636716290498048	601984744.0	2019-11-25 03:01:18.299
637358549948416	1018259021.0	2019-11-25 13:54:47.223
640290447967232	1927655733.0	2019-11-27 15:37:08.954
639969684462080	1845627921.0	2019-11-27 10:11:01.270
637653725140992	522466164.0	2019-11-25 18:54:54.746
637584034192384	1242445255.0	2019-11-25 17:44:13.155
641877079917568	976340127.0	2019-11-28 18:31:19.294
640149423800320	274604646.0	2019-11-27 13:13:45.613
640678013568512	492386388.0	2019-11-27 22:11:41.415
642493256318976	1769238670.0	2019-11-29 04:59:22.506
639346058894336	1528327814.0	2019-11-26 23:36:29.640
642852492985856	1392218872.0	2019-11-29 11:03:24.766
640102425724416	96145982.0	2019-11-27 12:25:53.896
640104073987072	1607484593.0	2019-11-27 12:27:37.262
640157542188032	20971189.0	2019-11-27 13:22:00.993
642737700552704	663709884.0	2019-11-29 09:06:40.342
638090643773440	798196150.0	2019-11-26 02:19:26.239
638663134042624	1007804875.0	2019-11-26 12:01:55.476
638241512872448	75889470.0	2019-11-26 04:52:52.079
639311853262848	102768035.0	2019-11-26 23:01:42.198
643037708746752	526236694.0	2019-11-29 14:11:50.289
636606497528320	835347234.0	2019-11-25 01:09:40.914
637801685326336	156472910.0	2019-11-25 21:25:45.635
640104437941248	69346075.0	2019-11-27 12:28:00.995
642878753865728	261792270.0	2019-11-29 11:30:08.513
637605266790912	2022042750.0	2019-11-25 18:05:45.240
639922060859904	1705627848.0	2019-11-27 09:22:59.157
640202714824704	1708882277.0	2019-11-27 14:07:54.238
641930046554624	261792270.0	2019-11-28 19:25:04.584
638611153491968	211025074.0	2019-11-26 11:09:00.077
636599043283456	1329924692.0	2019-11-25 01:02:04.281
642697738011136	1636051425.0	2019-11-29 08:25:58.511
642629697372672	345001540.0	2019-11-29 07:16:45.026
639236833794048	1919471746.0	2019-11-26 21:45:23.729
637957730605568	1522763990.0	2019-11-26 00:04:11.729
640350667325952	861685997.0	2019-11-27 16:38:27.690
639049042270208	911997228.0	2019-11-26 18:34:19.346
641379644555264	1334714575.0	2019-11-28 10:05:08.442
642220718375936	525130835.0	2019-11-29 00:20:51.190
639003079039488	1744392401.0	2019-11-26 17:47:48.765
636815014862336	1956481567.0	2019-11-25 04:42:15.339
641896291042816	1679573064.0	2019-11-28 18:50:52.958
640829647356416	447134555.0	2019-11-28 00:45:39.939
641381155358208	697416733.0	2019-11-28 10:06:41.677
640382579606016	173203928.0	2019-11-27 17:10:55.207
639847838816256	2029509169.0	2019-11-27 08:07:04.791
637571745224704	988542899.0	2019-11-25 17:31:37.025
637908975197696	599028481.0	2019-11-25 23:14:44.367
639984486307840	79944535.0	2019-11-27 10:25:54.179
642294081766400	529894601.0	2019-11-29 01:35:25.354
638407243914240	530398448.0	2019-11-26 07:41:33.453
639990704577536	347596080.0	2019-11-27 10:32:16.912
637201608973312	272495166.0	2019-11-25 11:15:06.073
637527384300544	1724041821.0	2019-11-25 16:46:24.465
641181326032896	1583998442.0	2019-11-28 06:43:24.731
639328331111424	102768035.0	2019-11-26 23:18:28.609
642909015588864	894101078.0	2019-11-29 12:00:57.473
639027132045312	1668998305.0	2019-11-26 18:12:16.876
640944704308224	849327687.0	2019-11-28 02:42:42.679
640839007356416	2034868792.0	2019-11-28 00:55:12.175
640509076947456	235675157.0	2019-11-27 19:19:36.965
638220677602304	2019797135.0	2019-11-26 04:31:38.832
639044563213824	2017133743.0	2019-11-26 18:30:16.712
638720636476416	2019797135.0	2019-11-26 13:00:13.896
643092598556160	937381040.0	2019-11-29 15:07:41.329
641178290979840	492386388.0	2019-11-28 06:40:23.383
642036357972992	235282858.0	2019-11-28 21:13:15.535
638825912096768	51670941.0	2019-11-26 14:47:24.821
640028433138176	1807241072.0	2019-11-27 11:10:38.928
643214374766080	917810368.0	2019-11-29 17:11:31.087
637584948025344	1133663077.0	2019-11-25 17:45:15.695
642783881019392	1351568683.0	2019-11-29 09:53:35.754
639913702922752	270887243.0	2019-11-27 09:14:01.936
638362510040576	1306748478.0	2019-11-26 06:55:58.483
643381475247616	69640369.0	2019-11-29 20:02:04.451
641855965429760	2019190561.0	2019-11-28 18:09:42.748
641425313137152	1996510140.0	2019-11-28 10:51:35.680
637172335025152	1303768458.0	2019-11-25 10:45:19.676
642002864128512	300142615.0	2019-11-28 20:39:06.801
641399903618560	432321560.0	2019-11-28 10:25:46.811
643082744693248	1117283939.0	2019-11-29 14:57:36.226
643203749364224	930959441.0	2019-11-29 17:00:44.135
637381839526912	63580690.0	2019-11-25 14:18:23.591
637727295675392	368127295.0	2019-11-25 20:09:51.310
642798126614016	664352413.0	2019-11-29 10:08:05.947
639327633874432	27299121.0	2019-11-26 23:17:45.276
638536364989440	1907229267.0	2019-11-26 09:52:48.157
637522840362496	369709905.0	2019-11-25 16:41:48.912
636773087370752	291615582.0	2019-11-25 03:59:12.547
638897300822528	405036075.0	2019-11-26 16:00:03.021
642643605242880	2224397.0	2019-11-29 07:31:12.615
637847110556160	9170197.0	2019-11-25 22:11:40.877
642932171374592	628080435.0	2019-11-29 12:24:55.059
638578830351872	170348532.0	2019-11-26 10:36:01.581
637679837535744	1853426049.0	2019-11-25 19:21:30.097
641126555616256	163392660.0	2019-11-28 05:47:56.489
637885323992064	460514855.0	2019-11-25 22:50:35.416
643340243025920	45631376.0	2019-11-29 19:20:50.424
638454193526784	560066631.0	2019-11-26 08:29:36.578
642201559106048	1191575983.0	2019-11-29 00:01:16.183
637419134572544	1265268941.0	2019-11-25 22:40:17.112
640960358647296	720173260.0	2019-11-28 02:58:36.711
642685491528192	191401161.0	2019-11-29 08:13:32.933
639966631452160	42124067.0	2019-11-27 10:07:44.509
637724027592192	1836542463.0	2019-11-25 20:06:27.231
638582629046784	955238199.0	2019-11-26 10:39:52.717
638734326700032	7569761.0	2019-11-26 13:14:13.978
642755565520384	1762311320.0	2019-11-29 09:24:49.149
641681269786112	1425913409.0	2019-11-28 15:12:19.691
641387612028928	930467462.0	2019-11-28 10:13:13.120
643553325350912	256166672.0	2019-11-29 22:56:22.046
643043494888448	60842722.0	2019-11-29 14:17:42.314
638892846914048	2030788176.0	2019-11-26 15:55:30.219
638725405825536	1698304280.0	2019-11-26 13:05:08.808
640549459116032	100886502.0	2019-11-27 20:00:55.323
639923769302528	353621442.0	2019-11-27 09:24:13.661
639232977836544	1510627533.0	2019-11-26 21:41:34.914
640440242454528	2026404523.0	2019-11-27 18:09:34.199
639847925833216	1459406330.0	2019-11-27 08:07:00.579
641498207503872	1743175169.0	2019-11-28 12:05:48.144
639141058223104	1106104669.0	2019-11-26 20:07:55.513
638904876473344	1079409549.0	2019-11-26 16:07:46.966
639178016529920	559948756.0	2019-11-26 20:45:33.574
643503239939584	1318133519.0	2019-11-29 22:05:32.052
639511632091648	194929923.0	2019-11-27 02:24:53.610
638717777485312	492098360.0	2019-11-26 12:57:20.852
639315209854464	7807437.0	2019-11-26 23:05:09.600
643322623033856	2041386558.0	2019-11-29 19:01:40.326
642776898814464	807567682.0	2019-11-29 09:46:32.419
637439512484864	288071516.0	2019-11-25 15:17:04.353
643098923632128	1080930443.0	2019-11-29 15:14:06.756
639958582517248	644608303.0	2019-11-27 09:59:34.767
639970319374336	1243722342.0	2019-11-27 10:11:31.339
639871081928704	1369790228.0	2019-11-27 08:30:34.588
637160470486528	2013344518.0	2019-11-25 10:33:22.876
642557414916608	811051034.0	2019-11-29 06:03:21.305
639141182085120	1967464310.0	2019-11-26 20:08:05.043
638976015195648	1876140705.0	2019-11-26 17:20:02.922
637426137356800	1914487804.0	2019-11-25 15:03:32.278
639154901015552	726260239.0	2019-11-26 20:22:01.143
639081119980032	1879954405.0	2019-11-26 19:07:07.513
640710290588160	324527965.0	2019-11-27 22:44:15.306
637634335972352	469516305.0	2019-11-25 18:35:12.286
639865604561920	896316962.0	2019-11-27 08:25:00.218
638757144189952	1530645205.0	2019-11-26 13:37:24.147
642069743108608	224185805.0	2019-11-28 21:47:17.101
637783540915712	611374668.0	2019-11-25 21:07:05.102
641396177470464	957212901.0	2019-11-28 10:21:59.420
641741757415424	2038270903.0	2019-11-28 16:13:29.669
639386559715840	33259991.0	2019-11-27 00:17:41.824
638964070243328	1144669611.0	2019-11-26 17:07:57.253
637547833203200	2028941451.0	2019-11-25 17:07:17.036
643603114820096	1438829416.0	2019-11-29 23:46:59.386
641345726137856	1786382531.0	2019-11-28 09:30:37.675
643061937766400	1771441642.0	2019-11-29 14:36:27.350
643151281735168	7729270.0	2019-11-29 16:07:22.324
641263902933504	1739131200.0	2019-11-28 08:07:35.344
636942207851008	709145708.0	2019-11-25 06:51:16.046
638822103783424	314628417.0	2019-11-26 14:43:44.091
637630691809792	1950409650.0	2019-11-25 18:31:31.098
639010833717760	917520245.0	2019-11-26 17:55:27.006
641403486306304	299832763.0	2019-11-28 10:29:33.355
643200497729536	231109713.0	2019-11-29 16:57:51.323
642766174471680	17760103.0	2019-11-29 09:35:37.502
625113245506048	199835503.0	2019-11-27 04:53:42.184
642683404583936	1830334764.0	2019-11-29 08:11:25.514
640376221942784	2035395151.0	2019-11-27 17:04:27.714
640870867403264	1465599372.0	2019-11-28 01:27:34.955
641544588067328	1345272013.0	2019-11-28 12:52:56.220
638395206327808	489151521.0	2019-11-26 07:29:12.784
640272347185664	2022398800.0	2019-11-27 15:18:43.590
637286684433920	312558084.0	2019-11-25 12:41:33.827
641400615076352	352442296.0	2019-11-28 10:26:27.848
641322298163712	356478471.0	2019-11-28 09:06:57.669
640491259725312	1713159051.0	2019-11-27 19:01:27.900
641568831717888	143363158.0	2019-11-28 13:17:37.948
640221878174720	170285133.0	2019-11-27 14:27:26.699
637541039692800	1294191264.0	2019-11-25 17:00:19.430
637065301121024	190280595.0	2019-11-25 08:56:40.353
641534906974208	988110008.0	2019-11-28 12:43:13.586
640248078139392	964909332.0	2019-11-27 14:54:04.657
639881079691776	478698239.0	2019-11-27 08:40:46.703
643594389897216	688690803.0	2019-11-29 23:38:05.831
637220409466368	94728276.0	2019-11-25 11:34:14.498
639001127065600	39583039.0	2019-11-26 17:45:37.806
642929685906432	1079698129.0	2019-11-29 12:22:05.952
641153456440832	2019797135.0	2019-11-28 06:15:01.453
639103793864192	255408449.0	2019-11-26 19:30:13.744
637149525350912	249360872.0	2019-11-25 10:22:01.908
640496548954624	1361815457.0	2019-11-27 19:06:53.292
639220162631680	154221213.0	2019-11-26 21:28:29.086
639978114734592	880920127.0	2019-11-27 10:19:36.467
643195410957312	85031100.0	2019-11-29 16:52:15.257
638950947347456	353663459.0	2019-11-26 16:54:33.305
639131042584576	2032560918.0	2019-11-26 19:57:47.547
637096327108608	246473294.0	2019-11-25 09:27:55.866
643582447453184	134917324.0	2019-11-29 23:25:56.331
639502062918144	2004966552.0	2019-11-27 02:15:11.730
640940771459584	199728218.0	2019-11-28 02:38:41.808
642644315407360	1082996030.0	2019-11-29 07:31:40.862
642702201667584	1475882670.0	2019-11-29 08:30:37.492
637113777936384	778218473.0	2019-11-25 09:45:43.688
643223236165632	118488276.0	2019-11-29 17:20:32.250
637466883185152	1157936006.0	2019-11-25 15:44:52.203
638518204751360	812127708.0	2019-11-26 09:34:20.063
637380544862720	283798394.0	2019-11-25 14:17:08.618
637557189204992	172915518.0	2019-11-25 17:16:44.345
640205723010048	1545865341.0	2019-11-27 14:11:00.774
643149023592960	986983087.0	2019-11-29 16:05:18.953
640255545345536	95067382.0	2019-11-27 15:01:40.739
640553037349376	1097553489.0	2019-11-27 20:04:15.593
637174160841728	101659700.0	2019-11-25 10:47:07.962
639489125064192	2030286785.0	2019-11-27 02:02:08.697
637194813529600	22746626.0	2019-11-25 11:08:10.152
640402360763904	125310874.0	2019-11-27 17:31:09.666
641971055002624	1348287533.0	2019-11-28 20:06:50.620
640057205785088	278244873.0	2019-11-27 11:40:02.937
640222555176960	196500155.0	2019-11-27 14:28:05.275
637351487233024	700062602.0	2019-11-25 13:47:35.786
638984469028352	161834602.0	2019-11-26 17:28:39.408
642198113861632	303401828.0	2019-11-28 23:57:49.606
640863400214528	2033172255.0	2019-11-28 01:20:00.505
639899067325440	31305911.0	2019-11-27 08:59:00.567
641416443069952	164364197.0	2019-11-28 10:42:33.869
638949218196992	1930396228.0	2019-11-26 16:52:48.144
643390203774464	1715281553.0	2019-11-29 20:10:23.638
640092178498048	1656805182.0	2019-11-27 12:15:30.814
640187712733696	66757652.0	2019-11-27 13:52:47.697
637822760655360	207432076.0	2019-11-25 21:46:55.522
637497536550912	2028032092.0	2019-11-25 16:16:04.162
639754638252544	2033959347.0	2019-11-27 06:32:08.901
642712160518656	730722286.0	2019-11-29 08:40:47.080
643238027740672	282382112.0	2019-11-29 17:35:43.153
642590376099840	1705651507.0	2019-11-29 06:36:55.130
637720545942016	1577829017.0	2019-11-25 20:02:56.031
642969383650816	87020150.0	2019-11-29 13:02:19.092
640400920839680	45021897.0	2019-11-27 17:29:45.816
640343837245952	1697011234.0	2019-11-27 16:31:28.153
638961856797696	1286494159.0	2019-11-26 17:05:46.729
641093017305088	1758950366.0	2019-11-28 05:13:46.489
643019157571072	2026713213.0	2019-11-29 13:53:01.720
640318851088384	2019797135.0	2019-11-27 16:06:01.196
640423449886720	857311602.0	2019-11-27 17:52:29.037
638690324503040	40470441.0	2019-11-26 12:29:27.844
640299345429504	1012611745.0	2019-11-27 15:46:58.044
638604420062720	773353161.0	2019-11-26 11:02:26.343
641399861364224	1756767531.0	2019-11-28 10:25:43.965
641892586603008	1005198488.0	2019-11-28 18:46:59.483
639049436929024	203453164.0	2019-11-26 18:34:48.881
640035261105152	82172935.0	2019-11-27 11:17:34.521
637915614697472	572747623.0	2019-11-25 23:21:59.832
637593886039552	7010402.0	2019-11-25 17:54:12.213
637732328151552	1263671928.0	2019-11-25 20:14:56.412
637666718276608	724542860.0	2019-11-25 19:08:18.355
641757296197632	1795785679.0	2019-11-28 16:29:22.813
640072305788416	84633132.0	2019-11-27 11:55:15.283
638631305812480	1397553042.0	2019-11-26 11:29:23.053
639636556192768	2028692387.0	2019-11-27 04:32:00.507
638867489775104	57467778.0	2019-11-26 15:29:40.280
643366857000448	39317123.0	2019-11-29 19:46:43.452
640472634476032	2033912863.0	2019-11-27 18:42:33.562
638321744419840	1446215253.0	2019-11-26 06:14:32.528
639280446086144	889050179.0	2019-11-26 22:29:51.245
637231882459648	1756876140.0	2019-11-25 11:45:52.510
638993364720640	2019062586.0	2019-11-26 17:38:02.137
640227010117632	280479004.0	2019-11-27 14:32:40.678
637662596520448	225818336.0	2019-11-25 19:03:56.956
641595549189120	85797182.0	2019-11-28 13:44:46.224
640023710287360	1281190572.0	2019-11-27 11:05:48.591
643465415771136	1861362321.0	2019-11-29 21:27:58.654
643449305105920	923608600.0	2019-11-29 21:11:11.922
643476442809856	461083029.0	2019-11-29 21:38:10.699
641539128623616	1491964601.0	2019-11-28 12:47:25.191
643564076500480	1174708035.0	2019-11-29 23:07:34.668
641640029437952	864286106.0	2019-11-28 14:30:04.317
637902667536384	2015600283.0	2019-11-25 23:08:16.183
640510441522688	37625402.0	2019-11-27 19:20:59.513
643381960310784	725610412.0	2019-11-29 20:02:04.238
641398304081408	1347163218.0	2019-11-28 10:24:15.443
637439136635904	109981598.0	2019-11-25 15:16:48.204
637559083096576	2005002510.0	2019-11-25 17:18:45.452
640674664580608	7010402.0	2019-11-27 22:08:05.553
641646970963456	547588699.0	2019-11-28 14:37:05.099
637873989999616	991305749.0	2019-11-25 22:39:02.236
638423545600512	2026414393.0	2019-11-26 07:58:08.624
642100986347520	116606143.0	2019-11-28 22:19:00.158
638679209319424	809490396.0	2019-11-26 12:18:08.795
641315461579776	272715037.0	2019-11-28 08:59:57.619
640342041920000	1605299268.0	2019-11-27 16:29:39.745
639907114147328	160599028.0	2019-11-27 09:07:11.842
640893146760704	504667171.0	2019-11-28 01:50:21.054
640715635376640	1844776718.0	2019-11-27 22:49:40.015
641310249550336	558131941.0	2019-11-28 08:54:37.367
641393579065856	1847388575.0	2019-11-28 10:19:33.814
641376286622720	106056.0	2019-11-28 10:01:51.018
639307240594944	1078632119.0	2019-11-26 22:56:59.131
640075946558976	884716058.0	2019-11-27 11:58:59.107
641776711140864	443804486.0	2019-11-28 16:49:18.911
640609061732352	587262098.0	2019-11-27 21:01:40.909
639946802454016	1456941170.0	2019-11-27 09:47:33.675
637549648813568	124040289.0	2019-11-25 17:09:14.212
637479131552768	1437538751.0	2019-11-25 15:57:24.710
638838385221120	294974751.0	2019-11-26 15:00:02.216
640169728001024	1882665221.0	2019-11-27 13:34:25.363
637185989614592	801368022.0	2019-11-25 10:59:07.520
641023059591168	1774202419.0	2019-11-28 04:02:35.411
642894668170752	919149936.0	2019-11-29 11:46:40.278
642088022196736	477077827.0	2019-11-28 22:05:47.018
643415545807360	1607661553.0	2019-11-29 20:36:23.397
640818496160768	17312132.0	2019-11-28 00:34:30.064
641541351343616	2037465407.0	2019-11-28 12:49:40.647
638983194565120	767489400.0	2019-11-26 17:27:25.413
643472209265664	167467960.0	2019-11-29 21:33:55.995
637075264509952	111734757.0	2019-11-25 09:06:46.933
640072246804480	107556410.0	2019-11-27 11:55:15.530
637767651596288	1170164771.0	2019-11-25 20:50:53.381
643476991739392	1799106460.0	2019-11-29 21:38:45.538
639731170925056	1157224333.0	2019-11-27 06:08:14.228
639268529133568	386483817.0	2019-11-26 22:17:36.175
643562742661120	154398622.0	2019-11-29 23:05:59.188
636562264103424	124476132.0	2019-11-25 00:24:40.735
643211528208896	1359457764.0	2019-11-29 17:08:39.786
642880783483904	101056201.0	2019-11-29 11:32:14.753
641357457720832	530616329.0	2019-11-28 09:42:34.568
643294353540608	1343470655.0	2019-11-29 18:33:02.684
637505524637184	293618248.0	2019-11-25 16:24:14.608
638980779988992	327110489.0	2019-11-26 17:24:57.539
638240959993856	334147167.0	2019-11-26 04:52:17.712
641390254818816	568535886.0	2019-11-28 10:15:58.228
640068049536512	154250290.0	2019-11-27 11:50:57.663
641413897962496	547588699.0	2019-11-28 10:39:59.407
613438146026496	607356197.0	2019-11-28 17:54:04.251
640181206500352	756315521.0	2019-11-27 13:46:01.877
641604201775104	606110487.0	2019-11-28 13:53:34.139
640953012355584	720173260.0	2019-11-28 02:51:08.348
638771212327424	1753254278.0	2019-11-26 13:51:52.552
638479654099968	2019797135.0	2019-11-26 08:55:05.507
640575938233856	1057440972.0	2019-11-27 20:27:38.552
642171051639808	1627214426.0	2019-11-28 23:30:15.905
